pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_year,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2,releasedate
Kepler-80 c,Kepler-80,0,1,6,2012,Published Confirmed,0,9.522,3.824e-05,-3.826e-05,0.0,2.79,0.13,-0.13,0.0,0.249,0.012,-0.012,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2014-05-14
Kepler-80 d,Kepler-80,0,1,6,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.561,0.081,-0.064,0.0,0.13926309,0.00722634,-0.0057097,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4665.0,93.0,-93.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2018-09-06
Kepler-80 d,Kepler-80,0,1,6,2014,Published Confirmed,0,3.072186,1e-05,-1e-05,0.0,1.74,0.2,-0.2,0.0,0.155,0.018,-0.018,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4613.0,74.0,-74.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2014-05-14
Kepler-80 e,Kepler-80,0,1,6,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.602,0.081,-0.069,0.0,0.14292087,0.00722634,-0.00615577,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4665.0,93.0,-93.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2018-09-06
Kepler-80 e,Kepler-80,0,1,6,2014,Published Confirmed,0,4.645387,1.5e-05,-1.5e-05,0.0,1.64,0.21,-0.21,0.0,0.146,0.019,-0.019,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4613.0,74.0,-74.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2014-05-14
Kepler-80 f,Kepler-80,0,1,6,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.432,0.062,-0.067,0.0,0.12775448,0.00553127,-0.00597734,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4665.0,93.0,-93.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,369.451,2.8945,-2.8945,2018-09-06
Kepler-800 b,Kepler-800,0,1,1,2016,Published Confirmed,0,14.1316897928,4.11592e-05,-4.11592e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5293.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.35798,0.0233,-0.02263,0.0,1019.26,33.22,-31.216,2019-04-18
Kepler-800 b,Kepler-800,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,14.13175309,4.462e-05,-4.462e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5293.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.35798,0.0233,-0.02263,0.0,1019.26,33.22,-31.216,2018-09-25
Kepler-800 b,Kepler-800,0,1,1,2016,Published Confirmed,0,14.13173322,4.05e-06,-4.05e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5293.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.35798,0.0233,-0.02263,0.0,1019.26,33.22,-31.216,2016-07-28
Kepler-801 b,Kepler-801,0,1,1,2016,Published Confirmed,0,11.42,3.824e-05,-3.826e-05,0.0,2.09,0.08,-0.08,0.0,0.18645763,0.00713713,-0.00713713,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,440.426,4.588,-4.496,2025-07-17
Kepler-802 b,Kepler-802,0,1,1,2016,Published Confirmed,0,40.0587665215,7.26375e-05,-7.26375e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5401.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.22563,0.0233,-0.02263,0.0,780.585,11.563,-11.236,2019-04-18
Kepler-802 b,Kepler-802,0,1,1,2016,Published Confirmed,0,40.0586989,3.07e-06,-3.07e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5401.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.22563,0.0233,-0.02263,0.0,780.585,11.563,-11.236,2016-07-28
Kepler-804 b,Kepler-804,0,1,2,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.935,0.101,-0.085,0.0,0.17262914,0.00901062,-0.00758319,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5705.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,649.65,6.4095,-6.4095,2018-09-06
Kepler-804 c,Kepler-804,0,1,2,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.074,0.072,-0.055,0.0,0.09581586,0.00642341,-0.00490677,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5705.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,649.65,6.4095,-6.4095,2018-09-06
Kepler-806 b,Kepler-806,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.623,0.068,-0.314,0.0,0.14479436,0.00606655,-0.0280132,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5737.0,115.0,-115.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,361.896,2.925,-2.878,2018-09-06
Kepler-81 b,Kepler-81,0,1,3,2012,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.368,0.106,-0.118,0.0,0.21125881,0.00945669,-0.01052725,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4263.0,85.0,-85.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,348.291,3.1665,-3.1665,2018-09-06
Kepler-81 c,Kepler-81,0,1,3,2012,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.219,0.106,-0.107,0.0,0.19796592,0.00945669,-0.0095459,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4263.0,85.0,-85.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,348.291,3.1665,-3.1665,2018-09-06
Kepler-81 d,Kepler-81,0,1,3,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.441,0.357,-0.151,0.0,0.12855741,0.03184941,-0.01347132,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4263.0,85.0,-85.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,348.291,3.1665,-3.1665,2018-09-06
Kepler-811 b,Kepler-811,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,3.263,0.389,-0.28,0.0,0.29110536,0.03470426,-0.02497993,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5639.0,113.0,-113.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,985.041,16.694,-16.694,2018-09-06
Kepler-812 b,Kepler-812,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,3.021,0.161,-0.158,0.0,0.26951557,0.01436346,-0.01409582,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6312.0,126.0,-126.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1482.74,35.23,-35.23,2018-09-06
Kepler-818 b,Kepler-818,0,1,1,2016,Published Confirmed,0,10.03538976,6.6e-07,-6.6e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5624.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.124,0.0233,-0.02263,0.0,925.037,30.617,-28.747,2016-07-28
Kepler-818 b,Kepler-818,0,1,1,2016,Published Confirmed,0,10.0354072958,5.4633e-06,-5.4633e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5624.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.124,0.0233,-0.02263,0.0,925.037,30.617,-28.747,2019-04-18
Kepler-818 b,Kepler-818,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,10.035381809,6.475e-06,-6.475e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5624.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.124,0.0233,-0.02263,0.0,925.037,30.617,-28.747,2018-09-25
Kepler-819 b,Kepler-819,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.484,0.162,-0.124,0.0,0.22160764,0.01445267,-0.01106254,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5089.0,102.0,-102.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,664.306,10.7205,-10.7205,2018-09-06
Kepler-82 d,Kepler-82,0,1,5,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.712,0.358,-0.098,0.0,0.15273441,0.03193862,-0.00874297,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5401.0,108.0,-108.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,904.326,22.0875,-22.0875,2018-09-06
Kepler-82 e,Kepler-82,0,1,5,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.229,0.126,-0.117,0.0,0.19885806,0.01124097,-0.01043804,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5401.0,108.0,-108.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,904.326,22.0875,-22.0875,2018-09-06
Kepler-821 b,Kepler-821,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.257,0.08,-0.065,0.0,0.11214203,0.00713712,-0.00579891,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5194.0,104.0,-104.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,614.571,8.397,-8.177,2018-09-06
Kepler-822 b,Kepler-822,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.514,0.084,-0.08,0.0,0.13507003,0.00749398,-0.00713712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5680.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,860.391,13.615,-13.204,2018-09-06
Kepler-822 b,Kepler-822,0,1,1,2016,Published Confirmed,0,3.2229851103,1.31251e-05,-1.31251e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5677.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.00495,0.0233,-0.02263,0.0,860.391,13.615,-13.204,2019-04-18
Kepler-822 b,Kepler-822,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,3.222975318,9.285e-06,-9.285e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5677.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.00495,0.0233,-0.02263,0.0,860.391,13.615,-13.204,2018-09-25
Kepler-824 b,Kepler-824,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.678,0.107,-0.097,0.0,0.14970113,0.0095459,-0.00865376,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5939.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1201.4,35.42,-35.42,2018-09-06
Kepler-826 b,Kepler-826,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.532,0.067,-0.108,0.0,0.13667589,0.00597734,-0.00963511,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6010.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,779.596,9.001,-8.801,2018-09-06
Kepler-828 b,Kepler-828,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.32,0.063,-0.078,0.0,0.11776251,0.00562048,-0.00695869,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4965.0,99.0,-99.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,575.322,6.575,-6.43,2018-09-06
Kepler-829 b,Kepler-829,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,6.8833761,1.817e-05,-1.817e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5575.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04004,0.0233,-0.02263,0.0,1073.76,26.58,-25.35,2018-09-25
Kepler-829 b,Kepler-829,0,1,1,2016,Published Confirmed,0,6.8833857,4.9e-06,-4.9e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5575.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04004,0.0233,-0.02263,0.0,1073.76,26.58,-25.35,2016-07-28
Kepler-829 b,Kepler-829,0,1,1,2016,Published Confirmed,0,6.8833687809,2.67248e-05,-2.67248e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5575.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04004,0.0233,-0.02263,0.0,1073.76,26.58,-25.35,2019-04-18
Kepler-830 b,Kepler-830,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,11.29689442,6.912e-05,-6.912e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2018-09-25
Kepler-830 b,Kepler-830,0,1,1,2016,Published Confirmed,0,11.2969239773,9.09241e-05,-9.09241e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2019-04-18
Kepler-831 b,Kepler-831,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.443,0.219,-0.138,0.0,0.12873584,0.01953787,-0.01231154,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5688.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,593.54,5.5105,-5.5105,2018-09-06
Kepler-833 b,Kepler-833,0,1,1,2016,Published Confirmed,0,18.75,3.824e-05,-3.826e-05,0.0,2.18,0.1,-0.1,0.0,0.19448691,0.00892142,-0.00892142,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,467.37,5.921,-5.776,2025-07-17
Kepler-833 b,Kepler-833,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.139,0.108,-0.079,0.0,0.1908288,0.00963511,-0.00704791,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,3977.0,80.0,-80.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,467.37,5.921,-5.776,2018-09-06
Kepler-834 b,Kepler-834,0,1,1,2016,Published Confirmed,0,13.32,3.824e-05,-3.826e-05,0.0,1.97,0.08,-0.09,0.0,0.17575193,0.00713713,-0.00802928,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,633.937,17.091,-16.23,2025-07-17
Kepler-836 b,Kepler-836,0,1,1,2016,Published Confirmed,0,11.3611265,2.27e-06,-2.27e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5871.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04883,0.0233,-0.02263,0.0,980.035,21.455,-20.575,2016-07-28
Kepler-836 b,Kepler-836,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,11.36113254,2.414e-05,-2.414e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5871.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04883,0.0233,-0.02263,0.0,980.035,21.455,-20.575,2018-09-25
Kepler-836 b,Kepler-836,0,1,1,2016,Published Confirmed,0,11.3611763269,2.1201e-05,-2.1201e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5871.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.04883,0.0233,-0.02263,0.0,980.035,21.455,-20.575,2019-04-18
Kepler-837 b,Kepler-837,0,1,1,2016,Published Confirmed,0,16.56057486,2.41e-06,-2.41e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5608.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.27122,0.0233,-0.02263,0.0,901.907,18.362,-17.657,2016-07-28
Kepler-837 b,Kepler-837,0,1,1,2016,Published Confirmed,0,16.5605986894,4.71763e-05,-4.71763e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5608.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.27122,0.0233,-0.02263,0.0,901.907,18.362,-17.657,2019-04-18
Kepler-837 b,Kepler-837,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,16.56062577,4.465e-05,-4.465e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5608.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.27122,0.0233,-0.02263,0.0,901.907,18.362,-17.657,2018-09-25
Kepler-838 b,Kepler-838,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,15.74958583,4.701e-05,-4.701e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5773.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.09867,0.0233,-0.02263,0.0,1104.04,27.28,-26.03,2018-09-25
Kepler-838 b,Kepler-838,0,1,1,2016,Published Confirmed,0,15.74953307,4.16e-06,-4.16e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5773.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.09867,0.0233,-0.02263,0.0,1104.04,27.28,-26.03,2016-07-28
Kepler-838 b,Kepler-838,0,1,1,2016,Published Confirmed,0,15.7495672336,4.49543e-05,-4.49543e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5773.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.09867,0.0233,-0.02263,0.0,1104.04,27.28,-26.03,2019-04-18
Kepler-84 b,Kepler-84,0,1,5,2012,Published Confirmed,0,8.7260568809,2.55486e-05,-2.55486e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1023.9,7.6555,-7.526,2019-04-18
Kepler-84 b,Kepler-84,0,1,5,2012,Published Confirmed,0,8.72584878,4.97e-06,-4.97e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1023.9,7.6555,-7.526,2016-07-28
Kepler-84 b,Kepler-84,0,1,5,2012,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,8.72585478,2.992e-05,-2.992e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1023.9,7.6555,-7.526,2018-09-25
Kepler-84 c,Kepler-84,0,1,5,2012,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,12.88291395,6.888e-05,-6.888e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1023.9,7.6555,-7.526,2018-09-25
